"res","h3_address","lng","lat"
3,"830406fffffffff",141.173,74.503
3,"830408fffffffff",157.206,74.613
3,"830409fffffffff",161.638,74.726
3,"83040afffffffff",155.624,73.516
3,"83040bfffffffff",159.761,73.665
3,"83040cfffffffff",154.325,75.531
3,"83040dfffffffff",159.022,75.697
3,"83040efffffffff",152.852,74.413
3,"830410fffffffff",140.249,72.158
3,"830411fffffffff",143.858,72.604
3,"830412fffffffff",139.87,70.987
3,"830413fffffffff",143.247,71.44
3,"830414fffffffff",137.015,72.826
3,"830415fffffffff",140.679,73.33
3,"830416fffffffff",136.827,71.65
3,"830418fffffffff",150.45,72.156
3,"830419fffffffff",154.236,72.409
3,"83041afffffffff",149.46,71.02
3,"83041bfffffffff",153.009,71.295
3,"83041cfffffffff",147.639,72.982
3,"83041dfffffffff",151.572,73.287
3,"83041efffffffff",146.779,71.832
3,"830420fffffffff",138.113,77.539
3,"830421fffffffff",143.22,78.012
3,"830422fffffffff",137.769,76.362
3,"830423fffffffff",142.419,76.846
3,"830424fffffffff",133.347,78.155
3,"830425fffffffff",138.526,78.713
3,"830426fffffffff",133.408,76.977
3,"830428fffffffff",152.617,77.536
3,"830429fffffffff",158.045,77.727
3,"83042afffffffff",151.069,76.409
3,"83042bfffffffff",156.037,76.636
3,"83042cfffffffff",148.693,78.386
3,"83042dfffffffff",154.462,78.65
3,"83042efffffffff",147.385,77.24
3,"830430fffffffff",133.503,74.618
3,"830431fffffffff",137.478,75.183
3,"830432fffffffff",133.54,73.438
3,"830433fffffffff",137.23,74.004
3,"830434fffffffff",129.498,75.164
3,"830435fffffffff",133.459,75.798
3,"830436fffffffff",129.825,73.989
3,"830440fffffffff",177.819,75.427
3,"830441fffffffff",-177.782,75.138
3,"830442fffffffff",174.879,74.541
3,"830443fffffffff",179.105,74.312
3,"830444fffffffff",176.321,76.538
3,"830445fffffffff",-178.888,76.269
3,"830446fffffffff",173.245,75.632
3,"830448fffffffff",-172.962,73.63
3,"830449fffffffff",-169.304,73.189
3,"83044afffffffff",-176.008,72.875
3,"83044bfffffffff",-172.411,72.491
3,"83044cfffffffff",-173.597,74.771
3,"83044dfffffffff",-169.651,74.334
3,"83044efffffffff",-176.832,74.006
3,"830450fffffffff",168.118,73.716
3,"830451fffffffff",172.25,73.619
3,"830452fffffffff",165.975,72.717
3,"830453fffffffff",169.896,72.666
3,"830454fffffffff",166.096,74.752
3,"830455fffffffff",170.527,74.689
3,"830456fffffffff",163.94,73.731
3,"830458fffffffff",177.537,72.342
3,"830459fffffffff",-178.805,72.076
3,"83045afffffffff",175.095,71.457
3,"83045bfffffffff",178.631,71.24
3,"83045cfffffffff",176.296,73.444
3,"83045dfffffffff",-179.78,73.194
3,"83045efffffffff",173.761,72.54
3,"830460fffffffff",178.25,78.52
3,"830461fffffffff",-176.237,78.203
3,"830462fffffffff",174.556,77.64
3,"830463fffffffff",179.808,77.398
3,"830464fffffffff",176.36,79.634
3,"830465fffffffff",-177.493,79.343
3,"830466fffffffff",172.451,78.73
3,"830468fffffffff",-170.524,76.635
3,"830469fffffffff",-166.186,76.134
3,"83046afffffffff",-174.335,75.915
3,"83046bfffffffff",-170.053,75.483
3,"83046cfffffffff",-171.084,77.788
3,"83046dfffffffff",-166.33,77.288
3,"83046efffffffff",-175.202,77.06
3,"830470fffffffff",166.255,76.789
3,"830471fffffffff",171.346,76.713
3,"830472fffffffff",163.785,75.77
3,"830473fffffffff",168.547,75.747
3,"830474fffffffff",163.578,77.808
3,"830475fffffffff",169.116,77.778
3,"830476fffffffff",161.124,76.764
3,"830480fffffffff",141.409,66.811
3,"830481fffffffff",144.197,67.235
3,"830482fffffffff",141.058,65.666
3,"830483fffffffff",143.706,66.094
3,"830484fffffffff",138.969,67.495
3,"830485fffffffff",141.796,67.963
3,"830486fffffffff",138.727,66.342
3,"830488fffffffff",149.273,66.81
3,"830489fffffffff",152.173,67.092
3,"83048afffffffff",148.553,65.691
3,"83048bfffffffff",151.31,65.986
3,"83048cfffffffff",147.086,67.61
3,"83048dfffffffff",150.066,67.931
3,"83048efffffffff",146.447,66.477
3,"830490fffffffff",138.308,64.056
3,"830491fffffffff",140.739,64.528
3,"830492fffffffff",138.126,62.926
3,"830493fffffffff",140.447,63.397
3,"830494fffffffff",136.061,64.685
3,"830495fffffffff",138.508,65.195
3,"830496fffffffff",135.973,63.548
3,"830498fffffffff",145.338,64.224
3,"830499fffffffff",147.897,64.576
3,"83049afffffffff",144.853,63.108
3,"83049bfffffffff",147.297,63.466
3,"83049cfffffffff",143.26,64.959
3,"83049dfffffffff",145.867,65.348
3,"83049efffffffff",142.853,63.831
3,"8304a0fffffffff",136.515,69.306
3,"8304a1fffffffff",139.535,69.819
3,"8304a2fffffffff",136.383,68.141
3,"8304a3fffffffff",139.237,68.654
3,"8304a4fffffffff",133.627,69.913
3,"8304a5fffffffff",136.662,70.476
3,"8304a6fffffffff",133.649,68.746
3,"8304a8fffffffff",145.345,69.529
3,"8304a9fffffffff",148.58,69.883
3,"8304aafffffffff",144.741,68.381
3,"8304abfffffffff",147.794,68.745
3,"8304acfffffffff",142.707,70.278
3,"8304adfffffffff",146.02,70.68
3,"8304aefffffffff",142.226,69.119
3,"8304b0fffffffff",133.688,66.428
3,"8304b1fffffffff",136.265,66.982
3,"8304b2fffffffff",133.704,65.279
3,"8304b3fffffffff",136.158,65.83
3,"8304b4fffffffff",131.098,66.985
3,"8304b5fffffffff",133.67,67.583
3,"8304b6fffffffff",131.239,65.835
3,"8304c0fffffffff",162.6,68.646
3,"8304c1fffffffff",165.8,68.675
3,"8304c2fffffffff",161.183,67.608
3,"8304c3fffffffff",164.239,67.666
3,"8304c4fffffffff",160.802,69.614
3,"8304c5fffffffff",164.159,69.674
3,"8304c6fffffffff",159.408,68.557
3,"8304c8fffffffff",170.325,67.611
3,"8304c9fffffffff",173.322,67.5
3,"8304cafffffffff",168.65,66.654
3,"8304cbfffffffff",171.54,66.577
3,"8304ccfffffffff",168.988,68.643
3,"8304cdfffffffff",172.144,68.552
3,"8304cefffffffff",167.292,67.667
3,"8304d0fffffffff",156.992,66.423
3,"8304d1fffffffff",159.891,66.562
3,"8304d2fffffffff",155.94,65.351
3,"8304d3fffffffff",158.709,65.512
3,"8304d4fffffffff",155.134,67.32
3,"8304d5fffffffff",158.143,67.492
3,"8304d6fffffffff",154.127,66.23
3,"8304d8fffffffff",164.305,65.678
3,"8304d9fffffffff",167.107,65.683
3,"8304dafffffffff",162.988,64.67
3,"8304dbfffffffff",165.681,64.702
3,"8304dcfffffffff",162.811,66.647
3,"8304ddfffffffff",165.736,66.678
3,"8304defffffffff",161.502,65.62
3,"8304e0fffffffff",160.338,71.635
3,"8304e1fffffffff",164.061,71.698
3,"8304e2fffffffff",158.825,70.567
3,"8304e3fffffffff",162.346,70.662
3,"8304e4fffffffff",158.108,72.588
3,"8304e5fffffffff",162.033,72.691
3,"8304e6fffffffff",156.645,71.5
3,"8304e8fffffffff",169.395,70.649
3,"8304e9fffffffff",172.87,70.542
3,"8304eafffffffff",167.513,69.67
3,"8304ebfffffffff",170.842,69.603
3,"8304ecfffffffff",167.782,71.688
3,"8304edfffffffff",171.47,71.607
3,"8304eefffffffff",165.879,70.689
3,"8304f0fffffffff",154.173,69.303
3,"8304f1fffffffff",157.467,69.49
3,"8304f2fffffffff",153.123,68.198
3,"8304f3fffffffff",156.242,68.407
3,"8304f4fffffffff",151.919,70.175
3,"8304f5fffffffff",155.341,70.404
3,"8304f6fffffffff",150.943,69.054
3,"830500fffffffff",112.472,78.533
3,"830501fffffffff",116.445,79.421
3,"830502fffffffff",114.385,77.434
3,"830503fffffffff",118.135,78.298
3,"830504fffffffff",106.667,78.654
3,"830505fffffffff",110.17,79.613
3,"830506fffffffff",109.085,77.602
3,"830508fffffffff",127.457,79.848
3,"830509fffffffff",133.18,80.502
3,"83050afffffffff",128.121,78.682
3,"83050bfffffffff",133.272,79.33
3,"83050cfffffffff",121.122,80.252
3,"83050dfffffffff",126.625,81.008
3,"83050efffffffff",122.465,79.107
3,"830510fffffffff",112.883,75.439
3,"830511fffffffff",115.997,76.322
3,"830512fffffffff",114.395,74.338
3,"830513fffffffff",117.372,75.2
3,"830514fffffffff",108.3,75.59
3,"830515fffffffff",111.132,76.528
3,"830516fffffffff",110.136,74.524
3,"830518fffffffff",124.464,76.797
3,"830519fffffffff",128.664,77.512
3,"83051afffffffff",125.227,75.635
3,"83051bfffffffff",129.116,76.339
3,"83051cfffffffff",119.536,77.165
3,"83051dfffffffff",123.558,77.955
3,"83051efffffffff",120.714,76.023
3,"830520fffffffff",97.426,79.62
3,"830521fffffffff",100.286,80.669
3,"830522fffffffff",100.835,78.66
3,"830523fffffffff",103.778,79.679
3,"830524fffffffff",91.265,79.441
3,"830525fffffffff",93.367,80.533
3,"830526fffffffff",95.097,78.554
3,"830528fffffffff",111.765,81.616
3,"830529fffffffff",117.253,82.503
3,"83052afffffffff",114.369,80.528
3,"83052bfffffffff",119.434,81.385
3,"83052cfffffffff",103.862,81.693
3,"83052dfffffffff",108.419,82.677
3,"83052efffffffff",107.357,80.669
3,"830530fffffffff",101.221,76.65
3,"830531fffffffff",103.721,77.664
3,"830532fffffffff",103.68,75.65
3,"830533fffffffff",106.182,76.638
3,"830534fffffffff",96.322,76.568
3,"830535fffffffff",98.386,77.621
3,"830536fffffffff",99.082,75.621
3,"830540fffffffff",157.895,82.827
3,"830541fffffffff",167.252,82.864
3,"830542fffffffff",154.698,81.748
3,"830543fffffffff",162.866,81.864
3,"830544fffffffff",151.478,83.718
3,"830545fffffffff",162.168,83.87
3,"830546fffffffff",148.842,82.604
3,"830548fffffffff",178.991,81.604
3,"830549fffffffff",-173.64,81.247
3,"83054afffffffff",174.023,80.734
3,"83054bfffffffff",-179.045,80.478
3,"83054cfffffffff",176.431,82.715
3,"83054dfffffffff",-175.001,82.393
3,"83054efffffffff",171.072,81.814
3,"830550fffffffff",145.38,80.328
3,"830551fffffffff",152.231,80.644
3,"830552fffffffff",144.188,79.173
3,"830553fffffffff",150.276,79.521
3,"830554fffffffff",139.668,81.051
3,"830555fffffffff",146.886,81.472
3,"830556fffffffff",139.033,79.884
3,"830558fffffffff",163.292,79.841
3,"830559fffffffff",169.905,79.803
3,"83055afffffffff",160.429,78.797
3,"83055bfffffffff",166.469,78.824
3,"83055cfffffffff",159.434,80.82
3,"83055dfffffffff",166.776,80.85
3,"83055efffffffff",156.692,79.747
3,"830560fffffffff",145.461,85.632
3,"830561fffffffff",160.816,85.855
3,"830562fffffffff",143.131,84.504
3,"830563fffffffff",155.206,84.807
3,"830564fffffffff",131.887,86.276
3,"830565fffffffff",149.359,86.74
3,"830566fffffffff",132.385,85.136
3,"830568fffffffff",-179.44,84.657
3,"830569fffffffff",-168.396,84.229
3,"83056afffffffff",172.973,83.805
3,"83056bfffffffff",-176.836,83.531
3,"83056cfffffffff",176.601,85.763
3,"83056dfffffffff",-169.333,85.378
3,"83056efffffffff",168.09,84.86
3,"830570fffffffff",132.908,82.832
3,"830571fffffffff",141.586,83.362
3,"830572fffffffff",133.063,81.67
3,"830573fffffffff",140.488,82.21
3,"830574fffffffff",124.127,83.305
3,"830575fffffffff",132.696,83.987
3,"830576fffffffff",125.555,82.162
3,"830580fffffffff",121.292,70.658
3,"830581fffffffff",123.996,71.417
3,"830582fffffffff",122.004,69.519
3,"830583fffffffff",124.581,70.264
3,"830584fffffffff",117.893,70.99
3,"830585fffffffff",120.492,71.797
3,"830586fffffffff",118.804,69.867
3,"830588fffffffff",130.356,71.641
3,"830589fffffffff",133.573,72.261
3,"83058afffffffff",130.574,70.47
3,"83058bfffffffff",133.602,71.085
3,"83058cfffffffff",126.93,72.138
3,"83058dfffffffff",130.108,72.814
3,"83058efffffffff",127.361,70.973
3,"830590fffffffff",120.354,67.621
3,"830591fffffffff",122.642,68.381
3,"830592fffffffff",121.018,66.501
3,"830593fffffffff",123.216,67.247
3,"830594fffffffff",117.413,67.942
3,"830595fffffffff",119.619,68.743
3,"830596fffffffff",118.227,66.836
3,"830598fffffffff",128.084,68.653
3,"830599fffffffff",130.768,69.304
3,"83059afffffffff",128.39,67.499
3,"83059bfffffffff",130.942,68.142
3,"83059cfffffffff",125.102,69.113
3,"83059dfffffffff",127.743,69.811
3,"83059efffffffff",125.569,67.965
3,"8305a0fffffffff",113.152,72.354
3,"8305a1fffffffff",115.713,73.228
3,"8305a2fffffffff",114.402,71.257
3,"8305a3fffffffff",116.87,72.111
3,"8305a4fffffffff",109.367,72.526
3,"8305a5fffffffff",111.74,73.444
3,"8305a6fffffffff",110.843,71.457
3,"8305a8fffffffff",122.582,73.724
3,"8305a9fffffffff",125.878,74.47
3,"8305aafffffffff",123.335,72.571
3,"8305abfffffffff",126.44,73.304
3,"8305acfffffffff",118.557,74.07
3,"8305adfffffffff",121.717,74.875
3,"8305aefffffffff",119.588,72.935
3,"8305b0fffffffff",113.341,69.296
3,"8305b1fffffffff",115.516,70.154
3,"8305b2fffffffff",114.407,68.209
3,"8305b3fffffffff",116.514,69.049
3,"8305b4fffffffff",110.119,69.483
3,"8305b5fffffffff",112.16,70.379
3,"8305b6fffffffff",111.35,68.419
3,"830600fffffffff",-30.968,69.663
3,"830601fffffffff",-31.354,68.569
3,"830602fffffffff",-33.401,70.334
3,"830603fffffffff",-33.68,69.23
3,"830604fffffffff",-28.186,70.048
3,"830605fffffffff",-28.71,68.969
3,"830606fffffffff",-30.542,70.754
3,"830608fffffffff",-34.162,67.015
3,"830609fffffffff",-34.372,65.906
3,"83060afffffffff",-36.438,67.634
3,"83060bfffffffff",-36.553,66.516
3,"83060cfffffffff",-31.704,67.472
3,"83060dfffffffff",-32.024,66.374
3,"83060efffffffff",-33.932,68.124
3,"830610fffffffff",-35.85,72.082
3,"830611fffffffff",-36.021,70.975
3,"830612fffffffff",-38.827,72.694
3,"830613fffffffff",-38.837,71.582
3,"830614fffffffff",-32.746,72.528
3,"830615fffffffff",-33.092,71.433
3,"830616fffffffff",-35.657,73.184
3,"830618fffffffff",-38.852,69.346
3,"830619fffffffff",-38.859,68.224
3,"83061afffffffff",-41.557,69.909
3,"83061bfffffffff",-41.429,68.783
3,"83061cfffffffff",-36.174,69.864
3,"83061dfffffffff",-36.313,68.75
3,"83061efffffffff",-38.845,70.466
3,"830620fffffffff",-23.265,69.628
3,"830621fffffffff",-24,68.579
3,"830622fffffffff",-25.345,70.384
3,"830623fffffffff",-26.01,69.322
3,"830624fffffffff",-20.487,69.886
3,"830625fffffffff",-21.352,68.857
3,"830626fffffffff",-22.457,70.67
3,"830628fffffffff",-27.167,67.184
3,"830629fffffffff",-27.672,66.11
3,"83062afffffffff",-29.186,67.886
3,"83062bfffffffff",-29.62,66.8
3,"83062cfffffffff",-24.671,67.524
3,"83062dfffffffff",-25.286,66.466
3,"83062efffffffff",-26.615,68.255
3,"830630fffffffff",-26.962,72.192
3,"830631fffffffff",-27.607,71.123
3,"830632fffffffff",-29.538,72.919
3,"830633fffffffff",-30.068,71.839
3,"830634fffffffff",-23.791,72.489
3,"830635fffffffff",-24.609,71.44
3,"830636fffffffff",-26.242,73.253
3,"830640fffffffff",-33.066,61.977
3,"830641fffffffff",-33.279,60.882
3,"830642fffffffff",-34.904,62.579
3,"830643fffffffff",-35.055,61.474
3,"830644fffffffff",-31.033,62.446
3,"830645fffffffff",-31.322,61.36
3,"830646fffffffff",-32.835,63.075
3,"830648fffffffff",-35.327,59.273
3,"830649fffffffff",-35.449,58.18
3,"83064afffffffff",-37.069,59.829
3,"83064bfffffffff",-37.135,58.726
3,"83064cfffffffff",-33.478,59.79
3,"83064dfffffffff",-33.663,58.703
3,"83064efffffffff",-35.196,60.372
3,"830650fffffffff",-36.753,64.28
3,"830651fffffffff",-36.841,63.163
3,"830652fffffffff",-38.876,64.85
3,"830653fffffffff",-38.881,63.727
3,"830654fffffffff",-34.564,64.796
3,"830655fffffffff",-34.741,63.687
3,"830656fffffffff",-36.657,65.398
3,"830658fffffffff",-38.889,61.485
3,"830659fffffffff",-38.893,60.368
3,"83065afffffffff",-40.869,62.011
3,"83065bfffffffff",-40.8,60.888
3,"83065cfffffffff",-36.923,62.049
3,"83065dfffffffff",-36.999,60.937
3,"83065efffffffff",-38.885,62.604
3,"830660fffffffff",-27.3,62.213
3,"830661fffffffff",-27.715,61.15
3,"830662fffffffff",-28.96,62.88
3,"830663fffffffff",-29.327,61.804
3,"830664fffffffff",-25.243,62.588
3,"830665fffffffff",-25.733,61.538
3,"830666fffffffff",-26.853,63.278
3,"830668fffffffff",-29.987,59.658
3,"830669fffffffff",-30.285,58.59
3,"83066afffffffff",-31.591,60.276
3,"83066bfffffffff",-31.842,59.196
3,"83066cfffffffff",-28.102,60.089
3,"83066dfffffffff",-28.464,59.03
3,"83066efffffffff",-29.669,60.729
3,"830670fffffffff",-30.383,64.623
3,"830671fffffffff",-30.721,63.534
3,"830672fffffffff",-32.317,65.274
3,"830673fffffffff",-32.587,64.174
3,"830674fffffffff",-28.136,65.033
3,"830675fffffffff",-28.564,63.957
3,"830676fffffffff",-30.018,65.712
3,"830680fffffffff",-52.161,73.555
3,"830681fffffffff",-51.375,72.451
3,"830682fffffffff",-55.988,73.904
3,"830683fffffffff",-54.957,72.814
3,"830684fffffffff",-49.151,74.248
3,"830685fffffffff",-48.522,73.142
3,"830686fffffffff",-53.051,74.649
3,"830688fffffffff",-53.222,70.606
3,"830689fffffffff",-52.486,69.49
3,"83068afffffffff",-56.526,70.935
3,"83068bfffffffff",-55.606,69.832
3,"83068cfffffffff",-50.677,71.34
3,"83068dfffffffff",-50.052,70.221
3,"83068efffffffff",-54.041,71.714
3,"830690fffffffff",-61.442,75.237
3,"830691fffffffff",-59.982,74.182
3,"830692fffffffff",-65.866,75.412
3,"830693fffffffff",-64.113,74.387
3,"830694fffffffff",-58.492,76.044
3,"830695fffffffff",-57.157,74.981
3,"830696fffffffff",-63.107,76.273
3,"830698fffffffff",-61.183,72.281
3,"830699fffffffff",-59.948,71.206
3,"83069afffffffff",-64.919,72.464
3,"83069bfffffffff",-63.472,71.412
3,"83069cfffffffff",-58.693,73.113
3,"83069dfffffffff",-57.549,72.03
3,"83069efffffffff",-62.562,73.342
3,"8306a0fffffffff",-42.236,74.372
3,"8306a1fffffffff",-42.035,73.264
3,"8306a2fffffffff",-45.92,74.889
3,"8306a3fffffffff",-45.476,73.784
3,"8306a4fffffffff",-38.805,74.902
3,"8306a5fffffffff",-38.817,73.801
3,"8306a6fffffffff",-42.466,75.473
3,"8306a8fffffffff",-44.739,71.554
3,"8306a9fffffffff",-44.43,70.432
3,"8306aafffffffff",-47.966,72.029
3,"8306abfffffffff",-47.471,70.91
3,"8306acfffffffff",-41.857,72.15
3,"8306adfffffffff",-41.699,71.031
3,"8306aefffffffff",-45.085,72.672
3,"8306b0fffffffff",-50.692,76.433
3,"8306b1fffffffff",-49.868,75.345
3,"8306b2fffffffff",-55.236,76.804
3,"8306b3fffffffff",-54.067,75.733
3,"8306b4fffffffff",-47.018,77.075
3,"8306b5fffffffff",-46.429,75.986
3,"8306b6fffffffff",-51.648,77.509
3,"8306c0fffffffff",-48.099,65.704
3,"8306c1fffffffff",-47.713,64.569
3,"8306c2fffffffff",-50.669,66.112
3,"8306c3fffffffff",-50.165,64.98
3,"8306c4fffffffff",-45.935,66.392
3,"8306c5fffffffff",-45.634,65.258
3,"8306c6fffffffff",-48.521,66.838
3,"8306c8fffffffff",-49.278,62.714
3,"8306c9fffffffff",-48.884,61.582
3,"8306cafffffffff",-51.606,63.094
3,"8306cbfffffffff",-51.116,61.963
3,"8306ccfffffffff",-47.359,63.435
3,"8306cdfffffffff",-47.032,62.301
3,"8306cefffffffff",-49.703,63.847
3,"8306d0fffffffff",-54.024,67.602
3,"8306d1fffffffff",-53.338,66.479
3,"8306d2fffffffff",-56.929,67.915
3,"8306d3fffffffff",-56.101,66.802
3,"8306d4fffffffff",-51.822,68.368
3,"8306d5fffffffff",-51.218,67.242
3,"8306d6fffffffff",-54.776,68.72
3,"8306d8fffffffff",-54.65,64.561
3,"8306d9fffffffff",-54.011,63.437
3,"8306dafffffffff",-57.242,64.857
3,"8306dbfffffffff",-56.49,63.74
3,"8306dcfffffffff",-52.711,65.353
3,"8306ddfffffffff",-52.135,64.224
3,"8306defffffffff",-55.344,65.683
3,"8306e0fffffffff",-41.209,66.525
3,"8306e1fffffffff",-41.113,65.395
3,"8306e2fffffffff",-43.673,67.043
3,"8306e3fffffffff",-43.466,65.91
3,"8306e4fffffffff",-38.865,67.1
3,"8306e5fffffffff",-38.871,65.975
3,"8306e6fffffffff",-41.314,67.655
3,"8306e8fffffffff",-43.102,63.644
3,"8306e9fffffffff",-42.941,62.513
3,"8306eafffffffff",-45.358,64.123
3,"8306ebfffffffff",-45.104,62.989
3,"8306ecfffffffff",-41.025,64.265
3,"8306edfffffffff",-40.944,63.137
3,"8306eefffffffff",-43.276,64.777
3,"8306f0fffffffff",-46.627,68.658
3,"8306f1fffffffff",-46.265,67.526
3,"8306f2fffffffff",-49.49,69.097
3,"8306f3fffffffff",-48.982,67.969
3,"8306f4fffffffff",-44.152,69.305
3,"8306f5fffffffff",-43.901,68.175
3,"8306f6fffffffff",-47.027,69.786
3,"830700fffffffff",-10.724,71.322
3,"830701fffffffff",-12.077,70.379
3,"830702fffffffff",-12.306,72.189
3,"830703fffffffff",-13.654,71.231
3,"830704fffffffff",-7.822,71.366
3,"830705fffffffff",-9.294,70.452
3,"830706fffffffff",-9.24,72.249
3,"830708fffffffff",-15.998,69.279
3,"830709fffffffff",-17.022,68.288
3,"83070afffffffff",-17.687,70.097
3,"83070bfffffffff",-18.681,69.091
3,"83070cfffffffff",-13.315,69.423
3,"83070dfffffffff",-14.451,68.456
3,"83070efffffffff",-14.879,70.261
3,"830710fffffffff",-12.587,74.01
3,"830711fffffffff",-14.064,73.052
3,"830712fffffffff",-14.574,74.88
3,"830713fffffffff",-16.025,73.907
3,"830714fffffffff",-9.174,74.057
3,"830715fffffffff",-10.82,73.131
3,"830716fffffffff",-10.939,74.95
3,"830718fffffffff",-18.485,71.918
3,"830719fffffffff",-19.535,70.907
3,"83071afffffffff",-20.57,72.732
3,"83071bfffffffff",-21.563,71.706
3,"83071cfffffffff",-15.394,72.079
3,"83071dfffffffff",-16.596,71.093
3,"83071efffffffff",-17.321,72.919
3,"830720fffffffff",-3.835,70.472
3,"830721fffffffff",-5.385,69.603
3,"830722fffffffff",-4.962,71.365
3,"830723fffffffff",-6.543,70.483
3,"830724fffffffff",-1.181,70.422
3,"830725fffffffff",-2.816,69.584
3,"830726fffffffff",-2.156,71.323
3,"830728fffffffff",-9.339,68.67
3,"830729fffffffff",-10.579,67.743
3,"83072afffffffff",-10.645,69.524
3,"83072bfffffffff",-11.887,68.583
3,"83072cfffffffff",-6.818,68.717
3,"83072dfffffffff",-8.145,67.817
3,"83072efffffffff",-7.998,69.584
3,"830730fffffffff",-4.45,73.139
3,"830731fffffffff",-6.213,72.262
3,"830732fffffffff",-5.81,74.05
3,"830733fffffffff",-7.609,73.16
3,"830734fffffffff",-1.361,73.071
3,"830735fffffffff",-3.24,72.229
3,"830736fffffffff",-2.515,73.994
3,"830740fffffffff",-18.18,64.505
3,"830741fffffffff",-18.949,63.504
3,"830742fffffffff",-19.631,65.269
3,"830743fffffffff",-20.373,64.253
3,"830744fffffffff",-15.981,64.722
3,"830745fffffffff",-16.827,63.739
3,"830746fffffffff",-17.353,65.503
3,"830748fffffffff",-21.704,62.212
3,"830749fffffffff",-22.302,61.19
3,"83074afffffffff",-23.162,62.929
3,"83074bfffffffff",-23.728,61.892
3,"83074cfffffffff",-19.665,62.499
3,"83074dfffffffff",-20.333,61.492
3,"83074efffffffff",-21.062,63.234
3,"830750fffffffff",-20.423,67.055
3,"830751fffffffff",-21.19,66.029
3,"830752fffffffff",-22.142,67.822
3,"830753fffffffff",-22.867,66.781
3,"830754fffffffff",-17.963,67.288
3,"830755fffffffff",-18.83,66.281
3,"830756fffffffff",-19.589,68.076
3,"830758fffffffff",-24.147,64.689
3,"830759fffffffff",-24.716,63.639
3,"83075afffffffff",-25.85,65.405
